,Data,AMAZONAS_ena,ARAGUARI_ena,CAPIVARI_ena,DOCE_ena,GRANDE_ena,IGUACU_ena,ITABAPOANA_ena,ITAJAI_ena,JACUI_ena,JEQUITINHONHA_ena,MUCURI_ena,PARAGUACU_ena,PARAGUAI_ena,PARAIBA_ena,PARANA_ena,PARANAIBA_ena,PARANAPANEMA_ena,PARNAIBA_ena,SFRANCISCO_ena,TIETE_ena,TOCANTINS_ena,URUGUAI_ena
148,2021-05-29,15455.85546875,1167.28503418,61.63800049,303.06600952,1638.99194336,1004.68798828,33.02999878,105.21499634,2996.62890625,56.20800018,2.67400002,8.07499981,383.82800293,559.97198486,7246.95410156,2048.74902344,724.75,96.35800171,1995.94396973,544.4630127,4795.7578125,1820.71801758
149,2021-05-30,15248.27832031,1216.16296387,63.42399979,302.61401367,1620.96496582,988.15802002,31.84900093,155.19200134,3037.61303711,55.40800095,2.67400002,7.954,370.67098999,577.61901855,7346.45507813,2013.99804688,703.4329834,104.38999939,1893.38195801,547.48199463,4714.37109375,2660.2019043
150,2021-05-31,14886.90234375,1258.96398926,66.04000092,308.14401245,1633.08105469,930.73999023,34.70000076,119.0510025,1908.45495605,56.39699936,3.03600001,7.70300007,355.25698853,680.91497803,7475.34082031,1993.19995117,732.34197998,103.09300232,1834.38098145,550.70098877,4592.20214844,2776.68310547
151,2021-06-01,14354.84472656,1286.03198242,66.29499817,318.16799927,1685.96203613,872.92700195,42.35800171,88.36499786,1308.24694824,55.90399933,3.3440001,7.5079999,341.85598755,787.85601807,7601.06689453,1986.77905273,871.32098389,102.06800079,1799.45397949,545.4619751,4472.56005859,2430.73999023
152,2021-06-02,13683.1953125,1293.59204102,63.74300003,329.68399048,1801.69104004,846.37298584,41.58200073,74.69000244,927.33197021,56.02600098,5.10200024,7.32200003,332.91299438,760.33398438,7631.76513672,1989.91101074,952.88397217,100.44000244,1770.25695801,539.0949707,4419.44921875,1964.51501465
153,2021-06-03,13140.76074219,1298.71704102,62.3390007,337.29998779,1909.9909668,823.11102295,34.51399994,68.68099976,735.42700195,54.27399826,6.13399982,7.0250001,326.95199585,675.55603027,7645.54003906,1989.03405762,923.54199219,99.74700165,1748.40197754,534.9039917,4323.91308594,1565.87304688
154,2021-06-04,12616.21875,1290.24304199,59.65999985,326.93200684,1953.48803711,796.55401611,33.21500015,65.18599701,622.39501953,54.54600143,6.49499989,6.78299999,323.40899658,616.99102783,7639.23193359,1983.71398926,877.67797852,99.24199677,1732.62097168,529.94702148,4232.09277344,1290.93395996
155,2021-06-05,12310.40234375,1275.9029541,62.14799881,322.12298584,1952.68896484,778.54602051,31.84900093,62.52999878,575.55297852,55.60699844,6.80299997,6.625,321.95401001,597.69702148,7571.80712891,1954.32897949,827.86199951,99.15499878,1723.59997559,525.36700439,4104.90478516,1096.86694336
156,2021-06-06,12016.68554688,1217.5489502,67.5719986,321.46499634,1925.21398926,772.46502686,32.43899918,61.42399979,682.42297363,56.45999908,6.85699987,6.49499989,319.61999512,602.60101318,7464.33203125,1925.12402344,767.97900391,98.19000244,1715.77197266,523.2789917,4026.94995117,1039.78198242
157,2021-06-07,11844.87207031,1159.44104004,77.46199799,311.93701172,1882.23400879,771.09997559,33.21500015,143.42500305,795.74499512,56.4109993,6.18300009,6.51399994,316.73498535,674.16601563,7412.77294922,1897.12597656,727.08898926,97.48500061,1696.32397461,522.11999512,3922.06811523,1182.37902832
158,2021-06-08,11690.15820313,1096.29394531,85.50099945,309.25601196,1834.11999512,776.73999023,32.0340004,161.86099243,867.434021,57.17900085,5.09800005,6.48600006,313.23400879,611.45697021,7377.61816406,1880.31396484,716.89300537,97.01399994,1705.87097168,521.73400879,3854.09106445,1587.2989502
159,2021-06-09,11646.15625,1056.95202637,90.98899841,307.83898926,1789.86999512,793.77099609,31.84900093,289.84399414,1119.43896484,57.75299835,4.42399979,6.63399982,312.42401123,607.2869873,7325.75683594,1868.01904297,740.35601807,96.24900055,1733.83300781,523.74597168,3797.67089844,2802.48608398
160,2021-06-10,11595.06542969,1037.24804688,90.35099792,308.38101196,1758.65197754,828.94897461,30.34700012,343.83401489,1593.70898438,57.7820015,4.36999989,6.71799994,316.34500122,600.14898682,7379.15185547,1862.74401855,754.99798584,96.0719986,1789.46398926,523.02099609,3771.37792969,4203.85302734
161,2021-06-11,11550.50488281,1038.58703613,87.67099762,303.79000854,1754.7130127,890.01300049,31.32600021,399.14199829,1716.99597168,57.03900146,4.42399979,6.78299999,327.50100708,611.30200195,7465.73779297,1854.49304199,769.42297363,95.39700317,1841.82104492,522.4699707,3741.91308594,4647.09521484
162,2021-06-12,11564.03222656,1059.98596191,79.5039978,309.60299683,1776.59301758,941.89202881,48.46500015,274.10101318,1500.87902832,60.52000046,4.41900015,6.82000017,332.45001221,575.31298828,7416.42822266,1850.72998047,780.80700684,94.02100372,1843.71594238,523.53900146,3708.81298828,4347.35302734
163,2021-06-13,11799.30957031,1070.62695313,73.56900024,305.38800049,1805.79296875,963.60601807,59.73300171,182.18699646,1136.91503906,57.77899933,4.14300013,6.96000004,346.43301392,570.45001221,7395.37402344,1853.60400391,782.70501709,94.68900299,1825.05603027,529.67602539,3704.44995117,3704.71801758
164,2021-06-14,12077.05859375,1064.10998535,69.16699982,304.30999756,1819.2989502,968.35900879,44.55099869,139.39500427,916.01501465,57.58000183,4.45100021,6.90399981,353.73199463,563.23400879,7423.24511719,1863.36401367,758.3460083,94.30799866,1804.22302246,530.48199463,3670.35498047,3010.02001953
165,2021-06-15,12330.55664063,1053.45800781,68.08200073,306.47399902,1817.76696777,952.07598877,35.9980011,119.10399628,760.36999512,55.18199921,4.14300013,6.78299999,337.9039917,555.19897461,7447.33984375,1865.71899414,717.93798828,93.63300323,1785.47302246,530.52697754,3589.08496094,2506.35009766
